epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,269.037,1.07926,1.41393,0.90681,0.00333,1,0.00829,0.00597,0.77436,3.63477,0.90387,0.000895589,0.000895589,0.000895589
69,272.541,1.18794,1.65754,1.04826,0.00333,1,0.00861,0.00714,0.8696,3.62569,0.89936,0.000902224,0.000902224,0.000902224
70,275.939,1.17023,1.38352,0.88312,0.00333,1,0.00861,0.00714,0.8696,3.62569,0.89936,0.000908661,0.000908661,0.000908661
71,279.459,1.00226,1.31854,0.92706,0.00333,1,0.00861,0.00714,0.8696,3.62569,0.89936,0.0009149,0.0009149,0.0009149
72,282.95,1.11003,1.34757,0.90976,0.00333,1,0.00917,0.00669,1.04093,3.58041,0.91902,0.000920941,0.000920941,0.000920941
73,286.327,1.42818,1.51913,0.90166,0.00333,1,0.00917,0.00669,1.04093,3.58041,0.91902,0.000926784,0.000926784,0.000926784
74,289.692,1.04809,1.70059,0.84494,0.00333,1,0.00917,0.00669,1.04093,3.58041,0.91902,0.000932429,0.000932429,0.000932429
75,293.127,1.0722,1.27761,0.86946,0.00333,1,0.03393,0.02092,0.98191,3.47203,0.9156,0.000937876,0.000937876,0.000937876
76,296.552,1.03608,1.37316,0.82199,0.00333,1,0.03393,0.02092,0.98191,3.47203,0.9156,0.000943125,0.000943125,0.000943125
77,300.076,1.05851,1.26497,0.96642,0.00333,1,0.03393,0.02092,0.98191,3.47203,0.9156,0.000948176,0.000948176,0.000948176
78,303.608,0.93615,1.38149,0.9098,0.00333,1,0.038,0.0342,0.708,3.25561,0.89057,0.000953029,0.000953029,0.000953029
79,307.09,1.03196,1.13935,0.84038,0.00333,1,0.038,0.0342,0.708,3.25561,0.89057,0.000957684,0.000957684,0.000957684
80,310.473,0.72254,1.34153,0.8838,0.00333,1,0.038,0.0342,0.708,3.25561,0.89057,0.000962141,0.000962141,0.000962141
81,313.922,0.90829,1.27574,0.85166,0.00333,1,0.0449,0.03719,0.74243,3.21298,0.91684,0.0009664,0.0009664,0.0009664
82,317.422,0.92735,1.12889,0.84721,0.00333,1,0.0449,0.03719,0.74243,3.21298,0.91684,0.000970461,0.000970461,0.000970461
83,320.816,0.84706,1.46899,0.90197,0.00333,1,0.0449,0.03719,0.74243,3.21298,0.91684,0.000974324,0.000974324,0.000974324
84,324.476,1.07567,1.40381,0.87413,0.00333,1,0.13267,0.10289,0.79586,3.12287,0.94687,0.000977989,0.000977989,0.000977989
85,327.844,0.862,1.13492,0.90834,0.00333,1,0.13267,0.10289,0.79586,3.12287,0.94687,0.000981456,0.000981456,0.000981456
86,331.156,0.98022,1.26133,0.95406,0.00333,1,0.13267,0.10289,0.79586,3.12287,0.94687,0.000984725,0.000984725,0.000984725
87,334.548,1.00003,1.22951,0.89243,0.00333,1,0.13267,0.10289,0.79586,3.12287,0.94687,0.000987796,0.000987796,0.000987796
88,337.965,0.97653,1.3881,0.92226,0.00333,1,0.23486,0.19343,0.68625,3.00702,0.92683,0.000990669,0.000990669,0.000990669
89,341.373,0.83101,1.3078,0.9256,0.00333,1,0.23486,0.19343,0.68625,3.00702,0.92683,0.000993344,0.000993344,0.000993344
90,344.766,1.09438,1.42271,0.87086,0.00333,1,0.23486,0.19343,0.68625,3.00702,0.92683,0.000995821,0.000995821,0.000995821
91,348.314,1.00599,1.47672,0.84907,0.00333,1,0.23486,0.19343,0.68625,3.00702,0.92683,0.0009981,0.0009981,0.0009981
92,351.726,0.84904,1.06701,0.90001,0.00333,1,0.4975,0.41042,0.57028,2.84432,0.8972,0.00100018,0.00100018,0.00100018
93,355.024,1.03854,1.14548,0.87706,0.00333,1,0.4975,0.41042,0.57028,2.84432,0.8972,0.00100206,0.00100206,0.00100206
94,358.458,0.98445,1.14854,0.9188,0.00333,1,0.4975,0.41042,0.57028,2.84432,0.8972,0.00100375,0.00100375,0.00100375
95,361.783,0.93942,1.29322,0.90108,0.00333,1,0.4975,0.41042,0.57028,2.84432,0.8972,0.00100524,0.00100524,0.00100524
96,365.214,0.58675,1.04072,0.85173,0.24145,1,0.66333,0.53067,0.92037,2.77034,0.91332,0.00100653,0.00100653,0.00100653
97,368.537,0.83874,1.05012,0.80814,0.24145,1,0.66333,0.53067,0.92037,2.77034,0.91332,0.00100762,0.00100762,0.00100762
98,372.037,0.88906,1.00527,0.84163,0.24145,1,0.66333,0.53067,0.92037,2.77034,0.91332,0.00100851,0.00100851,0.00100851
99,375.347,0.89038,1.33978,0.92997,0.24145,1,0.66333,0.53067,0.92037,2.77034,0.91332,0.0010092,0.0010092,0.0010092
100,378.756,0.87881,1.73489,0.86375,0.00333,1,0.66333,0.54721,0.86315,2.66775,0.90812,0.0010097,0.0010097,0.0010097
101,382.107,0.85166,1.14941,0.90513,0.00333,1,0.66333,0.54721,0.86315,2.66775,0.90812,0.00101,0.00101,0.00101
102,385.848,0.85569,1.35973,0.87072,0.00333,1,0.66333,0.54721,0.86315,2.66775,0.90812,0.0010001,0.0010001,0.0010001
103,389.163,0.92825,1.22448,0.78756,0.00333,1,0.66333,0.54721,0.86315,2.66775,0.90812,0.0009902,0.0009902,0.0009902
104,392.645,1.08347,1.37164,0.97115,0.00333,1,0.995,0.84554,0.6103,2.54061,0.88907,0.0009803,0.0009803,0.0009803
105,396.145,0.86162,1.2643,0.86142,0.00333,1,0.995,0.84554,0.6103,2.54061,0.88907,0.0009704,0.0009704,0.0009704
106,399.546,0.72378,1.09898,0.8485,0.00333,1,0.995,0.84554,0.6103,2.54061,0.88907,0.0009605,0.0009605,0.0009605
107,402.885,0.87628,1.51388,0.8636,0.00333,1,0.995,0.84554,0.6103,2.54061,0.88907,0.0009506,0.0009506,0.0009506
108,406.336,0.87104,1.02801,0.82342,0.01007,1,0.995,0.94504,0.56292,2.44506,0.87923,0.0009407,0.0009407,0.0009407
109,409.701,0.83116,1.72652,0.8772,0.01007,1,0.995,0.94504,0.56292,2.44506,0.87923,0.0009308,0.0009308,0.0009308
110,413.051,0.90322,1.16578,0.92506,0.01007,1,0.995,0.94504,0.56292,2.44506,0.87923,0.0009209,0.0009209,0.0009209
111,416.397,0.88281,1.20793,0.81137,0.01007,1,0.995,0.94504,0.56292,2.44506,0.87923,0.000911,0.000911,0.000911
112,419.947,0.77663,1.35356,0.85852,0.01082,1,0.995,0.995,0.48196,2.50108,0.8652,0.0009011,0.0009011,0.0009011
113,423.631,0.70139,1.41891,0.83178,0.01082,1,0.995,0.995,0.48196,2.50108,0.8652,0.0008912,0.0008912,0.0008912
114,427.087,0.95787,1.54869,0.81439,0.01082,1,0.995,0.995,0.48196,2.50108,0.8652,0.0008813,0.0008813,0.0008813
115,430.684,0.82604,1.0838,0.75126,0.01082,1,0.995,0.995,0.48196,2.50108,0.8652,0.0008714,0.0008714,0.0008714
116,434.294,0.83751,1.19106,0.92558,0.524,1,0.995,0.94504,0.59789,2.43095,0.87101,0.0008615,0.0008615,0.0008615
117,437.606,0.68531,1.10352,0.80544,0.524,1,0.995,0.94504,0.59789,2.43095,0.87101,0.0008516,0.0008516,0.0008516
118,440.969,0.79768,1.29426,0.84877,0.524,1,0.995,0.94504,0.59789,2.43095,0.87101,0.0008417,0.0008417,0.0008417
119,444.329,0.66212,1.21276,0.85193,0.524,1,0.995,0.94504,0.59789,2.43095,0.87101,0.0008318,0.0008318,0.0008318
120,447.924,0.73884,1.02061,0.82299,0.6499,1,0.82833,0.67892,0.6515,2.26144,0.87757,0.0008219,0.0008219,0.0008219
121,451.335,0.74653,1.07277,0.86642,0.6499,1,0.82833,0.67892,0.6515,2.26144,0.87757,0.000812,0.000812,0.000812
122,454.74,1.10305,1.1493,0.76654,0.6499,1,0.82833,0.67892,0.6515,2.26144,0.87757,0.0008021,0.0008021,0.0008021
123,458.252,0.95703,1.25232,0.79588,0.6499,1,0.82833,0.67892,0.6515,2.26144,0.87757,0.0007922,0.0007922,0.0007922
124,461.903,0.79961,1.00004,0.87388,0.92345,1,0.995,0.89508,0.5993,2.02675,0.87875,0.0007823,0.0007823,0.0007823
125,465.571,0.86607,1.2505,0.85726,0.92345,1,0.995,0.89508,0.5993,2.02675,0.87875,0.0007724,0.0007724,0.0007724
126,469.125,0.84925,1.12597,0.81878,0.92345,1,0.995,0.89508,0.5993,2.02675,0.87875,0.0007625,0.0007625,0.0007625
127,472.47,0.7904,1.02493,0.88485,0.92345,1,0.995,0.89508,0.5993,2.02675,0.87875,0.0007526,0.0007526,0.0007526
128,476.027,0.79123,1.39019,0.82095,0.92268,1,0.995,0.84554,0.59204,1.81561,0.86696,0.0007427,0.0007427,0.0007427
129,479.39,0.73983,1.11337,0.7862,0.92268,1,0.995,0.84554,0.59204,1.81561,0.86696,0.0007328,0.0007328,0.0007328
130,483.098,0.68584,0.9024,0.81234,0.92268,1,0.995,0.84554,0.59204,1.81561,0.86696,0.0007229,0.0007229,0.0007229
131,486.717,0.73056,1.10301,0.82786,0.92268,1,0.995,0.84554,0.59204,1.81561,0.86696,0.000713,0.000713,0.000713
132,490.233,0.75858,0.98857,0.79661,0.93139,1,0.995,0.8955,0.54941,1.67302,0.85486,0.0007031,0.0007031,0.0007031
133,493.703,0.72944,1.22585,0.8505,0.93139,1,0.995,0.8955,0.54941,1.67302,0.85486,0.0006932,0.0006932,0.0006932
134,497.148,1.06859,1.1515,0.92697,0.93139,1,0.995,0.8955,0.54941,1.67302,0.85486,0.0006833,0.0006833,0.0006833
135,500.752,0.67665,1.05008,0.79284,0.93139,1,0.995,0.8955,0.54941,1.67302,0.85486,0.0006734,0.0006734,0.0006734
136,504.37,0.76313,0.90139,0.85217,0.94466,1,0.995,0.82079,0.48354,1.50445,0.8497,0.0006635,0.0006635,0.0006635
137,507.999,0.64639,1.01717,0.79907,0.94466,1,0.995,0.82079,0.48354,1.50445,0.8497,0.0006536,0.0006536,0.0006536
138,511.536,0.69411,0.93101,0.86524,0.94466,1,0.995,0.82079,0.48354,1.50445,0.8497,0.0006437,0.0006437,0.0006437
139,515.342,0.76432,1.087,0.81933,0.94466,1,0.995,0.82079,0.48354,1.50445,0.8497,0.0006338,0.0006338,0.0006338
140,518.869,0.71021,1.03601,0.76848,0.95667,1,0.995,0.8955,0.50624,1.38161,0.84744,0.0006239,0.0006239,0.0006239
141,522.365,0.61477,1.02201,0.78002,0.95667,1,0.995,0.8955,0.50624,1.38161,0.84744,0.000614,0.000614,0.000614
142,525.76,0.65879,0.98404,0.81963,0.95667,1,0.995,0.8955,0.50624,1.38161,0.84744,0.0006041,0.0006041,0.0006041
143,529.159,0.58488,1.08306,0.85634,0.95667,1,0.995,0.8955,0.50624,1.38161,0.84744,0.0005942,0.0005942,0.0005942
144,532.627,0.55848,1.20514,0.83577,0.96153,1,0.995,0.8955,0.49631,1.3239,0.85476,0.0005843,0.0005843,0.0005843
145,536.111,0.66899,1.23994,0.7466,0.96153,1,0.995,0.8955,0.49631,1.3239,0.85476,0.0005744,0.0005744,0.0005744
146,539.862,0.72858,1.1696,0.80976,0.96153,1,0.995,0.8955,0.49631,1.3239,0.85476,0.0005645,0.0005645,0.0005645
147,543.592,0.73502,1.03248,0.90917,0.96153,1,0.995,0.8955,0.49631,1.3239,0.85476,0.0005546,0.0005546,0.0005546
148,547.395,0.60835,1.00831,0.81252,0.96143,1,0.995,0.82079,0.47098,1.2478,0.85733,0.0005447,0.0005447,0.0005447
149,551.225,0.67621,1.00112,0.79924,0.96143,1,0.995,0.82079,0.47098,1.2478,0.85733,0.0005348,0.0005348,0.0005348
150,554.74,0.78237,0.96543,0.87621,0.96143,1,0.995,0.82079,0.47098,1.2478,0.85733,0.0005249,0.0005249,0.0005249
151,558.218,0.64527,0.91598,0.82924,0.96143,1,0.995,0.82079,0.47098,1.2478,0.85733,0.000515,0.000515,0.000515
152,561.734,0.72234,1.00484,0.83115,0.96327,1,0.995,0.8955,0.36722,1.129,0.8559,0.0005051,0.0005051,0.0005051
153,565.077,0.64244,0.86705,0.9056,0.96327,1,0.995,0.8955,0.36722,1.129,0.8559,0.0004952,0.0004952,0.0004952
154,568.425,0.69197,0.95662,0.79184,0.96327,1,0.995,0.8955,0.36722,1.129,0.8559,0.0004853,0.0004853,0.0004853
155,571.735,0.69221,0.943,0.83524,0.96327,1,0.995,0.8955,0.36722,1.129,0.8559,0.0004754,0.0004754,0.0004754
156,575.206,0.64139,0.94393,0.89177,0.9698,1,0.995,0.92029,0.34532,1.00356,0.84841,0.0004655,0.0004655,0.0004655
157,578.691,0.52959,0.93591,0.85269,0.9698,1,0.995,0.92029,0.34532,1.00356,0.84841,0.0004556,0.0004556,0.0004556
158,582.232,0.56757,0.94881,0.78679,0.9698,1,0.995,0.92029,0.34532,1.00356,0.84841,0.0004457,0.0004457,0.0004457
159,585.823,0.58734,1.01366,0.7759,0.9698,1,0.995,0.92029,0.34532,1.00356,0.84841,0.0004358,0.0004358,0.0004358
160,589.334,0.47629,0.96187,0.86939,0.97324,1,0.995,0.8955,0.44502,0.92481,0.84954,0.0004259,0.0004259,0.0004259
161,592.875,0.59648,0.90706,0.77357,0.97324,1,0.995,0.8955,0.44502,0.92481,0.84954,0.000416,0.000416,0.000416
162,596.31,0.75513,1.00421,0.79734,0.97324,1,0.995,0.8955,0.44502,0.92481,0.84954,0.0004061,0.0004061,0.0004061
163,599.768,0.63031,0.84683,0.87825,0.97324,1,0.995,0.8955,0.44502,0.92481,0.84954,0.0003962,0.0003962,0.0003962
164,603.434,0.78158,0.9098,0.91216,0.97607,1,0.995,0.89508,0.53015,0.86124,0.85379,0.0003863,0.0003863,0.0003863
165,606.834,0.60701,1.21741,0.7642,0.97607,1,0.995,0.89508,0.53015,0.86124,0.85379,0.0003764,0.0003764,0.0003764
166,610.248,0.59191,1.21289,0.82514,0.97607,1,0.995,0.89508,0.53015,0.86124,0.85379,0.0003665,0.0003665,0.0003665
167,613.806,0.56145,0.87325,0.8328,0.97607,1,0.995,0.89508,0.53015,0.86124,0.85379,0.0003566,0.0003566,0.0003566
168,617.488,0.73629,1.03551,0.9321,0.97767,1,0.995,0.89508,0.53532,0.80359,0.85381,0.0003467,0.0003467,0.0003467
169,620.942,0.80788,1.01927,0.76725,0.97767,1,0.995,0.89508,0.53532,0.80359,0.85381,0.0003368,0.0003368,0.0003368
170,624.802,0.48729,0.96002,0.8207,0.97767,1,0.995,0.89508,0.53532,0.80359,0.85381,0.0003269,0.0003269,0.0003269
171,628.916,0.69225,1.1045,0.77387,0.97767,1,0.995,0.89508,0.53532,0.80359,0.85381,0.000317,0.000317,0.000317
172,632.615,0.57594,0.9486,0.87035,0.9785,1,0.995,0.84559,0.51126,0.77428,0.8534,0.0003071,0.0003071,0.0003071
173,636.039,0.52506,0.77852,0.83574,0.9785,1,0.995,0.84559,0.51126,0.77428,0.8534,0.0002972,0.0002972,0.0002972
174,639.646,0.51069,0.90524,0.75721,0.9785,1,0.995,0.84559,0.51126,0.77428,0.8534,0.0002873,0.0002873,0.0002873
175,643.061,0.54189,0.82338,0.85363,0.9785,1,0.995,0.84559,0.51126,0.77428,0.8534,0.0002774,0.0002774,0.0002774
176,646.616,0.60001,0.87014,0.8088,0.97854,1,0.995,0.92029,0.49151,0.80087,0.85559,0.0002675,0.0002675,0.0002675
177,650.191,0.49532,0.72124,0.81149,0.97854,1,0.995,0.92029,0.49151,0.80087,0.85559,0.0002576,0.0002576,0.0002576
178,653.64,0.56148,0.88135,0.81844,0.97854,1,0.995,0.92029,0.49151,0.80087,0.85559,0.0002477,0.0002477,0.0002477
179,657.064,0.45951,1.02784,0.74559,0.97854,1,0.995,0.92029,0.49151,0.80087,0.85559,0.0002378,0.0002378,0.0002378
180,660.619,0.58308,0.85246,0.76352,0.97914,1,0.995,0.8955,0.44166,0.82417,0.8591,0.0002279,0.0002279,0.0002279
181,664.085,0.54653,0.80625,0.80941,0.97914,1,0.995,0.8955,0.44166,0.82417,0.8591,0.000218,0.000218,0.000218
182,667.751,0.6625,0.96586,0.77221,0.97914,1,0.995,0.8955,0.44166,0.82417,0.8591,0.0002081,0.0002081,0.0002081
183,671.218,0.50953,0.78438,0.84775,0.97914,1,0.995,0.8955,0.44166,0.82417,0.8591,0.0001982,0.0001982,0.0001982
184,674.794,0.64016,0.92292,0.83946,0.97907,1,0.995,0.8955,0.42914,0.81127,0.86016,0.0001883,0.0001883,0.0001883
185,678.156,0.62623,0.90647,0.85926,0.97907,1,0.995,0.8955,0.42914,0.81127,0.86016,0.0001784,0.0001784,0.0001784
186,681.611,0.59587,0.92841,0.79884,0.97907,1,0.995,0.8955,0.42914,0.81127,0.86016,0.0001685,0.0001685,0.0001685
187,685.062,0.4805,1.33494,0.81656,0.97907,1,0.995,0.8955,0.42914,0.81127,0.86016,0.0001586,0.0001586,0.0001586
188,688.631,0.61455,0.94786,0.80655,0.97937,1,0.995,0.92029,0.4371,0.79815,0.86037,0.0001487,0.0001487,0.0001487
189,692.117,0.50245,1.00183,0.83966,0.97937,1,0.995,0.92029,0.4371,0.79815,0.86037,0.0001388,0.0001388,0.0001388
190,695.687,0.54692,0.81219,0.83145,0.97937,1,0.995,0.92029,0.4371,0.79815,0.86037,0.0001289,0.0001289,0.0001289
191,699.17,0.5894,1.16056,0.82598,0.97937,1,0.995,0.92029,0.4371,0.79815,0.86037,0.000119,0.000119,0.000119
192,702.768,0.58214,1.07775,0.8213,0.97969,1,0.995,0.92029,0.44709,0.7851,0.86023,0.0001091,0.0001091,0.0001091
193,706.114,0.44196,1.00296,0.75949,0.97969,1,0.995,0.92029,0.44709,0.7851,0.86023,9.92e-05,9.92e-05,9.92e-05
194,709.798,0.58001,1.32611,0.74335,0.97969,1,0.995,0.92029,0.44709,0.7851,0.86023,8.93e-05,8.93e-05,8.93e-05
195,713.177,0.53084,1.04091,0.77728,0.97969,1,0.995,0.92029,0.44709,0.7851,0.86023,7.94e-05,7.94e-05,7.94e-05
